,ID,SMILES,Group,Source,Macrocycle_Ring_Size,Macrocycle_Free_Amide_Count,Macrocycle_Substituted_Amide_Count,Macrocycle_Overall_Amide_Count,Macrocycle_Core_smiles,Macrocycle_Peripheral_smiles,Macrocycle_Free_Amide_Ratio,Macrocycle_Overall_Amide_Ratio
43,44,CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](CCN2CCCCC2)N(C)C(=O)[C@@H](CC(C)C)N(C)C1=O,Peptide,CycPeptMPDB,18,2,4,6,C1CNCCNCCNCCNCCNCCN1,CCC1C(=O)NC(C)C(=O)N2CCCC2C(=O)N(C)C(Cc2ccc(O)cc2)C(=O)NC(C)C(=O)N(C)C(C)C(=O)N1C,0.3333333333333333,1.0
44,45,CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)N2CCCCC2)N(C)C(=O)[C@@H](CC(C)C)N(C)C1=O,Peptide,CycPeptMPDB,18,2,4,6,C1CNCCNCCNCCNCCNCCN1,CCC1C(=O)NC(C)C(=O)N2CCCC2C(=O)N(C)C(Cc2ccc(O)cc2)C(=O)NC(C)C(=O)N(C)C(C)C(=O)N1C,0.3333333333333333,1.0
45,46,CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](CCN2CCOCC2)N(C)C(=O)[C@@H](CC(C)C)N(C)C1=O,Peptide,CycPeptMPDB,18,2,4,6,C1CNCCNCCNCCNCCNCCN1,CCC1C(=O)NC(C)C(=O)N2CCCC2C(=O)N(C)C(Cc2ccc(O)cc2)C(=O)NC(C)C(=O)N(C)C(C)C(=O)N1C,0.3333333333333333,1.0
46,47,CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)N2CCOCC2)N(C)C(=O)[C@@H](CC(C)C)N(C)C1=O,Peptide,CycPeptMPDB,18,2,4,6,C1CNCCNCCNCCNCCNCCN1,CCC1C(=O)NC(C)C(=O)N2CCCC2C(=O)N(C)C(Cc2ccc(O)cc2)C(=O)NC(C)C(=O)N(C)C(C)C(=O)N1C,0.3333333333333333,1.0
47,48,CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)C[C@@H](C(=O)N2CCCCC2)NC(=O)CNC(=O)[C@H]([C@@H](C)O)NC1=O,Peptide,CycPeptMPDB,37,10,2,12,C1CNCCNCCNCCNCCNCCNCCNCCNCCNCCNCCNCCNC1,CC1CC(=O)NC(C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(C)C(=O)NC(C)C(=O)NC(Cc2ccccc2)C(=O)NC(Cc2ccccc2)C(=O)N2CCCC2C(=O)NC(C)C(=O)NC(C)C(=O)NCC(=O)N1,0.8108108108108109,0.972972972972973
48,49,CC[C@H](C)[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@H](C)NC(=O)C[C@@H](C(=O)N2CCCCC2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc2ccccc2)NC1=O,Peptide,CycPeptMPDB,37,10,2,12,C1CNCCNCCNCCNCCNCCNCCNCCNCCNCCNCCNCCNC1,CC1CC(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(C)C(=O)NC(C)C(=O)NC(C)C(=O)NC(C)C(=O)NC(Cc2ccccc2)C(=O)NC(C)C(=O)N2CCCC2C(=O)NC(C)C(=O)NC(C)C(=O)N1,0.8108108108108109,0.972972972972973
49,50,CC[C@H](C)[C@@H]1NC(=O)[C@H](C)NC(=O)C[C@@H](C(=O)N2CCCCC2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)CNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C1=O,Peptide,CycPeptMPDB,37,9,3,12,C1CNCCNCCNCCNCCNCCNCCNCCNCCNCCNCCNCCNC1,CC1CC(=O)NC(C)C(=O)NC(C)C(=O)N2CCCC2C(=O)N(C)C(C)C(=O)NC(C)C(=O)NCC(=O)NC(Cc2ccccc2)C(=O)N(C)C(C)C(=O)NC(C)C(=O)NC(C)C(=O)NC(C)C(=O)N1,0.7297297297297297,0.972972972972973
50,51,CC[C@H](C)[C@H]1C(=O)N(C)[C@@H](C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@H](C(=O)N2CCCCC2)CC(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)CC(=O)N[C@@H](CC(C)C)C(=O)N1C,Peptide,CycPeptMPDB,37,8,4,12,C1CNCCNCCNCCNCCNCCNCCNCCNCCNCCNCCNCCNC1,CC1CC(=O)NC(C)C(=O)NC(C)C(=O)N(C)CC(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(C)C(=O)NC(Cc2ccccc2)C(=O)NC(C)C(=O)NC(Cc2ccccc2)C(=O)N(C)C(C)C(=O)N2CCCC2C(=O)N1,0.6486486486486487,0.972972972972973
51,52,CC[C@H](C)[C@@H]1NC(=O)[C@H](C)NC(=O)C[C@@H](C(=O)N2CCCCC2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H]([C@@H](C)O)NC(=O)CN(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C1=O,Peptide,CycPeptMPDB,37,6,6,12,C1CNCCNCCNCCNCCNCCNCCNCCNCCNCCNCCNCCNC1,CC1CC(=O)NC(C)C(=O)NC(C)C(=O)N2CCCC2C(=O)N(C)C(C)C(=O)N(C)CC(=O)NC(C)C(=O)N(C)C(Cc2ccccc2)C(=O)N(C)C(C)C(=O)NC(C)C(=O)N(C)C(C)C(=O)NC(Cc2ccccc2)C(=O)N1,0.4864864864864865,0.972972972972973
52,53,CC[C@H](C)[C@H]1C(=O)N(C)[C@@H](C)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N[C@@H]([C@@H](C)O)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@H](C(=O)N2CCCCC2)CC(=O)N[C@@H](C)C(=O)NCC(=O)N(C)[C@@H](CC(C)C)C(=O)N1C,Peptide,CycPeptMPDB,34,5,6,11,C1CNCCNCCNCCNCCNCCNCCNCCNCCNCCNCCNC1,CC1CC(=O)NC(C)C(=O)NCC(=O)N(C)C(C)C(=O)NC(C)C(=O)N(C)C(C)C(=O)N(C)C(Cc2ccccc2)C(=O)NC(C)C(=O)N(C)C(Cc2ccccc2)C(=O)N(C)C(C)C(=O)N2CCCC2C(=O)N1,0.4411764705882353,0.9705882352941176
53,54,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)C[C@@H](C(=O)N2CCCCC2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H]2CCCN2C1=O,Peptide,CycPeptMPDB,31,7,3,10,C1CNCCNCCNCCNCCNCCNCCNCCNCCNCCNC1,CC1CC(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(C)C(=O)NC(Cc2ccccc2)C(=O)N(C)C(Cc2ccccc2)C(=O)NC(C)C(=O)N2CCCC2C(=O)NC(C)C(=O)NC(C)C(=O)N1,0.6774193548387096,0.967741935483871
54,55,CC[C@H](C)[C@H]1C(=O)N(C)[C@@H](C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](C(C)C)C(=O)N[C@H](C(=O)N2CCCCC2)CC(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N1C,Peptide,CycPeptMPDB,31,7,3,10,C1CNCCNCCNCCNCCNCCNCCNCCNCCNCCNC1,CC1CC(=O)NC(C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(C)C(=O)NC(Cc2ccccc2)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(Cc2ccccc2)C(=O)N(C)C(C)C(=O)N1,0.6774193548387096,0.967741935483871
55,56,CC[C@H](C)[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@@H]([C@@H](C)O)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N2CCCCC2)CC(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N1C,Peptide,CycPeptMPDB,34,8,3,11,C1CNCCNCCNCCNCCNCCNCCNCCNCCNCCNCCNC1,CC1CC(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(C)C(=O)NC(C)C(=O)NC(C)C(=O)NC(Cc2ccccc2)C(=O)NC(Cc2ccccc2)C(=O)N2CCCC2C(=O)NC(C)C(=O)N(C)C(C)C(=O)N1,0.7058823529411765,0.9705882352941176
56,57,CC[C@H](C)[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N(C)CC(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](C(C)C)C(=O)N[C@H](C(=O)N2CCCCC2)CC(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N1C,Peptide,CycPeptMPDB,37,10,2,12,C1CNCCNCCNCCNCCNCCNCCNCCNCCNCCNCCNCCNC1,CC1CC(=O)NC(C)C(=O)NC(C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)CC(=O)NC(C)C(=O)NC(Cc2ccccc2)C(=O)NC(C)C(=O)N(C)C(C)C(=O)NC(Cc2ccccc2)C(=O)NC(C)C(=O)N1,0.8108108108108109,0.972972972972973
57,58,CC[C@H](C)[C@H]1C(=O)N[C@H](C(=O)N2CCCCC2)CC(=O)N[C@@H](C)C(=O)N(C)[C@@H](C)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]([C@@H](C)O)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](COC(C)(C)C)C(=O)N1C,Peptide,CycPeptMPDB,31,5,5,10,C1CNCCNCCNCCNCCNCCNCCNCCNCCNCCNC1,CC1CC(=O)NC(C)C(=O)N(C)C(C)C(=O)N(C)C(Cc2ccccc2)C(=O)N(C)C(C)C(=O)NC(C)C(=O)N(C)CC(=O)N(C)C(C)C(=O)NC(C)C(=O)NC(C)C(=O)N1,0.4838709677419355,0.967741935483871
58,59,CC[C@H](C)[C@H]1C(=O)N[C@H](C(=O)N2CCCCC2)CC(=O)N[C@@H](C)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]([C@@H](C)O)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](COC(C)(C)C)C(=O)N1C,Peptide,CycPeptMPDB,28,5,4,9,C1CNCCNCCNCCNCCNCCNCCNCCNCCNC1,CC1CC(=O)NC(C)C(=O)N(C)C(Cc2ccccc2)C(=O)N(C)C(C)C(=O)NC(C)C(=O)N(C)CC(=O)N(C)C(C)C(=O)NC(C)C(=O)NC(C)C(=O)N1,0.5357142857142857,0.9642857142857143
59,60,CC(C)C[C@H]1C(=O)N[C@@H](COC(C)(C)C)C(=O)N[C@H](C(=O)N2CCCCC2)CC(=O)N[C@@H](C)C(=O)N(C)[C@@H](C)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]([C@@H](C)O)C(=O)N(C)CC(=O)N1C,Peptide,CycPeptMPDB,28,5,4,9,C1CNCCNCCNCCNCCNCCNCCNCCNCCNC1,CC1CC(=O)NC(C)C(=O)N(C)C(C)C(=O)N(C)C(Cc2ccccc2)C(=O)N(C)C(C)C(=O)NC(C)C(=O)N(C)CC(=O)NC(C)C(=O)NC(C)C(=O)N1,0.5357142857142857,0.9642857142857143
60,61,CC(C)C[C@H]1C(=O)N[C@@H](COC(C)(C)C)C(=O)N[C@H](C(=O)N2CCCCC2)CC(=O)N(C)[C@@H](C)C(=O)N(C)[C@@H](C)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]([C@@H](C)O)C(=O)N(C)CC(=O)N1C,Peptide,CycPeptMPDB,28,4,5,9,C1CNCCNCCNCCNCCNCCNCCNCCNCCNC1,CC1CC(=O)N(C)C(C)C(=O)N(C)C(C)C(=O)N(C)C(Cc2ccccc2)C(=O)N(C)C(C)C(=O)NC(C)C(=O)N(C)CC(=O)NC(C)C(=O)NC(C)C(=O)N1,0.42857142857142855,0.9642857142857143
61,62,CC[C@H](C)[C@H](NC(=O)[C@@H]1CC(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)CC(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N[C@@H](C(C)C)C(=O)N1)C(=O)N1CCCCC1,Peptide,CycPeptMPDB,37,9,3,12,C1CNCCNCCNCCNCCNCCNCCNCCNCCNCCNCCNCCNC1,CC1CC(=O)NC(C)C(=O)NC(C)C(=O)N2CCCC2C(=O)NC(C)C(=O)NC(C)C(=O)N(C)CC(=O)NC(C)C(=O)NC(Cc2ccccc2)C(=O)NC(C)C(=O)N(C)C(Cc2ccccc2)C(=O)NC(C)C(=O)N1,0.7297297297297297,0.972972972972973
62,63,CC[C@H](C)[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]1CC(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H]([C@@H](C)O)C(=O)N2CCC[C@H]2C(=O)N(C)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](C)C(=O)N1)C(=O)N1CCCCC1,Peptide,CycPeptMPDB,34,8,3,11,C1CNCCNCCNCCNCCNCCNCCNCCNCCNCCNCCNC1,CC1CC(=O)NC(C)C(=O)NC(C)C(=O)NC(Cc2ccccc2)C(=O)NC(C)C(=O)NC(C)C(=O)N2CCCC2C(=O)N(C)CC(=O)NC(Cc2ccccc2)C(=O)NC(C)C(=O)N(C)C(C)C(=O)N1,0.7058823529411765,0.9705882352941176
63,64,CC[C@H](C)[C@H](NC(=O)[C@@H]1CC(=O)N[C@@H](C)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](C(C)C)C(=O)N[C@@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N1)C(=O)N1CCCCC1,Peptide,CycPeptMPDB,31,6,4,10,C1CNCCNCCNCCNCCNCCNCCNCCNCCNCCNC1,CC1CC(=O)NC(C)C(=O)NC(C)C(=O)NC(C)C(=O)N2CCCC2C(=O)NC(Cc2ccccc2)C(=O)N(C)C(Cc2ccccc2)C(=O)N(C)C(C)C(=O)NC(C)C(=O)N(C)C(C)C(=O)N1,0.5806451612903226,0.967741935483871
64,65,CC[C@H](C)[C@H]1C(=O)N[C@@H](COC(C)(C)C)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](C(C)C)C(=O)N[C@H](C(=O)N2CCCCC2)CC(=O)N(C)[C@@H](C)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]([C@@H](C)O)C(=O)N(C)CC(=O)N1C,Peptide,CycPeptMPDB,34,5,6,11,C1CNCCNCCNCCNCCNCCNCCNCCNCCNCCNCCNC1,CC1CC(=O)N(C)C(C)C(=O)N(C)C(Cc2ccccc2)C(=O)NC(C)C(=O)N(C)C(C)C(=O)NC(C)C(=O)N(C)CC(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(Cc2ccccc2)C(=O)N(C)C(C)C(=O)N1,0.4411764705882353,0.9705882352941176
65,66,CC[C@H](C)[C@H]1C(=O)N[C@@H](C)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N[C@@H]([C@@H](C)O)C(=O)N(C)CC(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N2CCCCC2)CC(=O)N(C)CCC(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N1C,Peptide,CycPeptMPDB,35,5,6,11,C1CNCCCNCCNCCNCCNCCNCCNCCNCCNCCNCCNC1,CC1CC(=O)N(C)CCC(=O)NC(C)C(=O)N(C)C(C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(Cc2ccccc2)C(=O)NC(C)C(=O)N(C)CC(=O)N(C)C(Cc2ccccc2)C(=O)N(C)C(C)C(=O)N1,0.42857142857142855,0.9428571428571428
66,67,CC[C@H](C)[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N2CCCCC2)CC(=O)N(C)[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N[C@@H](COC(C)(C)C)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N[C@@H]([C@@H](C)O)C(=O)N(C)[C@@H](C)C(=O)N1C,Peptide,CycPeptMPDB,34,5,6,11,C1CNCCNCCNCCNCCNCCNCCNCCNCCNCCNCCNC1,CC1CC(=O)N(C)C(C)C(=O)N(C)C(C)C(=O)NC(C)C(=O)N(C)C(Cc2ccccc2)C(=O)NC(C)C(=O)N(C)C(Cc2ccccc2)C(=O)NC(C)C(=O)N(C)C(C)C(=O)NC(C)C(=O)N(C)C(C)C(=O)N1,0.4411764705882353,0.9705882352941176
67,68,CC(C)C[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]([C@@H](C)O)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)NCC(=O)N(C)[C@@H](C(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](C(=O)N2CCCCC2)CC(=O)N(C)CCC(=O)N[C@@H](COC(C)(C)C)C(=O)N1C,Peptide,CycPeptMPDB,32,6,4,10,C1CNCCCNCCNCCNCCNCCNCCNCCNCCNCCNC1,CC1CC(=O)N(C)CCC(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(C)C(=O)NC(C)C(=O)N(C)C(Cc2ccccc2)C(=O)NCC(=O)N(C)C(C)C(=O)NC(Cc2ccccc2)C(=O)N1,0.5625,0.9375
68,69,CC[C@H](C)[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@@H](C)N(C)C(=O)C[C@@H](C(=O)N2CCCCC2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](CC(C)C)N(C)C1=O,Peptide,CycPeptMPDB,31,3,7,10,C1CNCCNCCNCCNCCNCCNCCNCCNCCNCCNC1,CC1CC(=O)N(C)C(C)C(=O)N(C)C(C)C(=O)NC(C)C(=O)N(C)C(C)C(=O)N(C)C(Cc2ccccc2)C(=O)NC(C)C(=O)N(C)C(Cc2ccccc2)C(=O)N(C)C(C)C(=O)N(C)C(C)C(=O)N1,0.2903225806451613,0.967741935483871
69,70,CC(C)C[C@H]1C(=O)NCC(=O)N[C@H](C(=O)N2CCCCC2)CC(=O)N[C@H](C)C(=O)N[C@@H]([C@@H](C)O)C(=O)N(C)[C@@H](C)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N[C@@H](COC(C)(C)C)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N1C,Peptide,CycPeptMPDB,28,6,3,9,C1CNCCNCCNCCNCCNCCNCCNCCNCCNC1,CC1CC(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(C)C(=O)N(C)C(Cc2ccccc2)C(=O)NC(C)C(=O)N(C)C(Cc2ccccc2)C(=O)NC(C)C(=O)NCC(=O)N1,0.6428571428571429,0.9642857142857143
70,71,CC[C@H](C)[C@H]1C(=O)N[C@H](C(=O)N2CCCCC2)CC(=O)N[C@H](C)C(=O)N[C@@H]([C@@H](C)O)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N1C,Peptide,CycPeptMPDB,37,9,3,12,C1CNCCNCCNCCNCCNCCNCCNCCNCCNCCNCCNCCNC1,CC1CC(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(Cc2ccccc2)C(=O)NC(C)C(=O)N(C)C(C)C(=O)NC(C)C(=O)NC(Cc2ccccc2)C(=O)N(C)C(C)C(=O)NC(C)C(=O)NCC(=O)NC(C)C(=O)N1,0.7297297297297297,0.972972972972973
71,72,CC[C@H](C)[C@H]1C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)NCC(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@H](C(=O)N2CCCCC2)CC(=O)N[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N1C,Peptide,CycPeptMPDB,37,8,4,12,C1CNCCNCCNCCNCCNCCNCCNCCNCCNCCNCCNCCNC1,CC1CC(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(Cc2ccccc2)C(=O)NCC(=O)NC(C)C(=O)NC(Cc2ccccc2)C(=O)N(C)C(C)C(=O)N2CCCC2C(=O)N1,0.6486486486486487,0.972972972972973
72,73,CC[C@H](C)[C@H]1C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)N2CCCCC2)CC(=O)N[C@H](C(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](COC(C)(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N1C,Peptide,CycPeptMPDB,37,9,3,12,C1CNCCNCCNCCNCCNCCNCCNCCNCCNCCNCCNCCNC1,CC1CC(=O)NC(C)C(=O)NC(Cc2ccccc2)C(=O)N(C)CC(=O)NC(C)C(=O)NC(Cc2ccccc2)C(=O)N2CCCC2C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(C)C(=O)NC(C)C(=O)NC(C)C(=O)N1,0.7297297297297297,0.972972972972973
73,74,CC[C@H](C)[C@H]1C(=O)N[C@H](C(=O)N2CCCCC2)CC(=O)N[C@H](C(C)C)C(=O)N[C@@H]([C@@H](C)O)C(=O)N(C)CC(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](C(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N1C,Peptide,CycPeptMPDB,37,7,5,12,C1CNCCNCCNCCNCCNCCNCCNCCNCCNCCNCCNCCNC1,CC1CC(=O)NC(C)C(=O)NC(C)C(=O)N(C)CC(=O)NC(C)C(=O)N2CCCC2C(=O)N(C)C(C)C(=O)NC(Cc2ccccc2)C(=O)N(C)C(Cc2ccccc2)C(=O)N(C)C(C)C(=O)NC(C)C(=O)NC(C)C(=O)N1,0.5675675675675675,0.972972972972973
74,75,CC[C@H](C)[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@@H]([C@@H](C)O)C(=O)N(C)[C@@H](C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](C(=O)N2CCCCC2)CC(=O)N(C)[C@@H](C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](COC(C)(C)C)C(=O)NCC(=O)N1C,Peptide,CycPeptMPDB,37,8,4,12,C1CNCCNCCNCCNCCNCCNCCNCCNCCNCCNCCNCCNC1,CC1CC(=O)N(C)C(C)C(=O)NC(Cc2ccccc2)C(=O)N(C)C(C)C(=O)NC(C)C(=O)NCC(=O)NC(C)C(=O)NC(C)C(=O)N2CCCC2C(=O)NC(C)C(=O)N(C)C(C)C(=O)NC(Cc2ccccc2)C(=O)N1,0.6486486486486487,0.972972972972973
75,76,CC[C@H](C)[C@H]1C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)N2CCCCC2)CC(=O)N(C)[C@@H](C)C(=O)N[C@@H]([C@@H](C)O)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](C(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N1C,Peptide,CycPeptMPDB,37,6,6,12,C1CNCCNCCNCCNCCNCCNCCNCCNCCNCCNCCNCCNC1,CC1CC(=O)N(C)C(C)C(=O)NC(C)C(=O)N(C)C(Cc2ccccc2)C(=O)NC(C)C(=O)N2CCCC2C(=O)N(C)C(C)C(=O)NC(Cc2ccccc2)C(=O)N(C)CC(=O)N(C)C(C)C(=O)NC(C)C(=O)NC(C)C(=O)N1,0.4864864864864865,0.972972972972973
