,SMILES,Sample_Type,Macrocycle_Ring_Size,Macrocycle_Free_Amide_Count,Macrocycle_Substituted_Amide_Count,Macrocycle_Overall_Amide_Count,Macrocycle_Core_smiles,Macrocycle_Peripheral_smiles,Macrocycle_Free_Amide_Ratio,Macrocycle_Overall_Amide_Ratio
2040,CCCCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@H]2C(=O)N(Cc2ccc3c(c2)OCO3)CC(=O)N[C@@H](Cc2ccccc2)C1=O,Full,18,2,4,6,C1CNCCNCCNCCNCCNCCN1,CC1NC(=O)C(C)N(C)C(=O)CN(C)C(=O)C(Cc2ccccc2)NC(=O)CN(Cc2cccc(O)c2)C(=O)C2CCCN2C1=O,0.3333333333333333,1.0
2041,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CC2CCCCC2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@@H]2CCCN2C1=O,Full,18,2,4,6,C1CNCCNCCNCCNCCNCCN1,CCCCCN1CC(=O)N(C)C(C)C(=O)NC(C)C(=O)N2CCCC2C(=O)N(Cc2cccc(O)c2)CC(=O)NC(Cc2ccccc2)C1=O,0.3333333333333333,1.0
2042,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CC2CCOCC2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@@H]2CCCN2C1=O,Full,18,2,4,6,C1CNCCNCCNCCNCCNCCN1,CC1NC(=O)C(C)N(C)C(=O)CN(CCCCO)C(=O)C(Cc2ccccc2)NC(=O)CN(Cc2cccc(O)c2)C(=O)C2CCCN2C1=O,0.3333333333333333,1.0
2043,CCCCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@H]2C(=O)N(CC)CC(=O)N[C@@H](C)C1=O,Full,18,3,3,6,C1CNCCNCCNCCNCCNCCN1,CC1NC(=O)CN(C)C(=O)C(C)NC(=O)CN(C)C(=O)C2CCCN2C(=O)C(C)NC1=O,0.5,1.0
2044,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)CN(CC2CCCCC2)C(=O)[C@H](C)NC(=O)CN(CC)C(=O)[C@@H]2CCCN2C1=O,Full,18,3,3,6,C1CNCCNCCNCCNCCNCCN1,CCCCCN1CC(=O)NC(C)C(=O)NC(C)C(=O)N2CCCC2C(=O)N(C)CC(=O)NC(C)C1=O,0.5,1.0
2045,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)CN(CC2CCOCC2)C(=O)[C@H](C)NC(=O)CN(CC)C(=O)[C@@H]2CCCN2C1=O,Full,18,3,3,6,C1CNCCNCCNCCNCCNCCN1,CC1NC(=O)CN(CCCCO)C(=O)C(C)NC(=O)CN(C)C(=O)C2CCCN2C(=O)C(C)NC1=O,0.5,1.0
2046,CCCCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@H]2C(=O)N(CCCOC(C)C)CC(=O)N[C@@H](C)C1=O,Full,18,3,3,6,C1CNCCNCCNCCNCCNCCN1,CC1NC(=O)CN(C)C(=O)C(C)NC(=O)CN(C)C(=O)C2CCCN2C(=O)C(C)NC1=O,0.5,1.0
2047,CCCCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@H]2C(=O)N(CC)CC(=O)N[C@@H](Cc2ccccc2)C1=O,Full,18,3,3,6,C1CNCCNCCNCCNCCNCCN1,CC1NC(=O)CN(C)C(=O)C(Cc2ccccc2)NC(=O)CN(C)C(=O)C2CCCN2C(=O)C(C)NC1=O,0.5,1.0
2048,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)CN(CC2CCCCC2)C(=O)[C@H](C)NC(=O)CN(CCCOC(C)C)C(=O)[C@@H]2CCCN2C1=O,Full,18,3,3,6,C1CNCCNCCNCCNCCNCCN1,CCCCCN1CC(=O)NC(C)C(=O)NC(C)C(=O)N2CCCC2C(=O)N(C)CC(=O)NC(C)C1=O,0.5,1.0
2049,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)CN(CC2CCOCC2)C(=O)[C@H](C)NC(=O)CN(CCCOC(C)C)C(=O)[C@@H]2CCCN2C1=O,Full,18,3,3,6,C1CNCCNCCNCCNCCNCCN1,CC1NC(=O)CN(CCCCO)C(=O)C(C)NC(=O)CN(C)C(=O)C2CCCN2C(=O)C(C)NC1=O,0.5,1.0
2050,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)CN(CC2CCCCC2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(CC)C(=O)[C@@H]2CCCN2C1=O,Full,18,3,3,6,C1CNCCNCCNCCNCCNCCN1,CCCCCN1CC(=O)NC(C)C(=O)NC(C)C(=O)N2CCCC2C(=O)N(C)CC(=O)NC(Cc2ccccc2)C1=O,0.5,1.0
2051,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)CN(CC2CCOCC2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(CC)C(=O)[C@@H]2CCCN2C1=O,Full,18,3,3,6,C1CNCCNCCNCCNCCNCCN1,CC1NC(=O)CN(CCCCO)C(=O)C(Cc2ccccc2)NC(=O)CN(C)C(=O)C2CCCN2C(=O)C(C)NC1=O,0.5,1.0
2052,CCCCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@H]2C(=O)N(Cc2ccc3c(c2)OCO3)CC(=O)N[C@@H](C)C1=O,Full,18,3,3,6,C1CNCCNCCNCCNCCNCCN1,CC1NC(=O)CN(C)C(=O)C(C)NC(=O)CN(Cc2cccc(O)c2)C(=O)C2CCCN2C(=O)C(C)NC1=O,0.5,1.0
2053,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)CN(CC2CCCCC2)C(=O)[C@H](C)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@@H]2CCCN2C1=O,Full,18,3,3,6,C1CNCCNCCNCCNCCNCCN1,CCCCCN1CC(=O)NC(C)C(=O)NC(C)C(=O)N2CCCC2C(=O)N(Cc2cccc(O)c2)CC(=O)NC(C)C1=O,0.5,1.0
2054,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)CN(CC2CCOCC2)C(=O)[C@H](C)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@@H]2CCCN2C1=O,Full,18,3,3,6,C1CNCCNCCNCCNCCNCCN1,CC1NC(=O)CN(CCCCO)C(=O)C(C)NC(=O)CN(Cc2cccc(O)c2)C(=O)C2CCCN2C(=O)C(C)NC1=O,0.5,1.0
2055,CCCCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@H]2C(=O)N(CCCOC(C)C)CC(=O)N[C@@H](Cc2ccccc2)C1=O,Full,18,3,3,6,C1CNCCNCCNCCNCCNCCN1,CC1NC(=O)CN(C)C(=O)C(Cc2ccccc2)NC(=O)CN(C)C(=O)C2CCCN2C(=O)C(C)NC1=O,0.5,1.0
2056,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)CN(CC2CCCCC2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(CCCOC(C)C)C(=O)[C@@H]2CCCN2C1=O,Full,18,3,3,6,C1CNCCNCCNCCNCCNCCN1,CCCCCN1CC(=O)NC(C)C(=O)NC(C)C(=O)N2CCCC2C(=O)N(C)CC(=O)NC(Cc2ccccc2)C1=O,0.5,1.0
2057,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)CN(CC2CCOCC2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(CCCOC(C)C)C(=O)[C@@H]2CCCN2C1=O,Full,18,3,3,6,C1CNCCNCCNCCNCCNCCN1,CC1NC(=O)CN(CCCCO)C(=O)C(Cc2ccccc2)NC(=O)CN(C)C(=O)C2CCCN2C(=O)C(C)NC1=O,0.5,1.0
2058,CCCCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@H]2C(=O)N(Cc2ccc3c(c2)OCO3)CC(=O)N[C@@H](Cc2ccccc2)C1=O,Full,18,3,3,6,C1CNCCNCCNCCNCCNCCN1,CC1NC(=O)CN(C)C(=O)C(Cc2ccccc2)NC(=O)CN(Cc2cccc(O)c2)C(=O)C2CCCN2C(=O)C(C)NC1=O,0.5,1.0
2059,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)CN(CC2CCCCC2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@@H]2CCCN2C1=O,Full,18,3,3,6,C1CNCCNCCNCCNCCNCCN1,CCCCCN1CC(=O)NC(C)C(=O)NC(C)C(=O)N2CCCC2C(=O)N(Cc2cccc(O)c2)CC(=O)NC(Cc2ccccc2)C1=O,0.5,1.0
2060,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)CN(CC2CCOCC2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@@H]2CCCN2C1=O,Full,18,3,3,6,C1CNCCNCCNCCNCCNCCN1,CC1NC(=O)CN(CCCCO)C(=O)C(Cc2ccccc2)NC(=O)CN(Cc2cccc(O)c2)C(=O)C2CCCN2C(=O)C(C)NC1=O,0.5,1.0
2061,CCCCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(CC)CC(=O)N[C@@H](C)C1=O,Full,18,2,4,6,C1CNCCNCCNCCNCCNCCN1,CC1NC(=O)CN(C)C(=O)C2CCCN2C(=O)C(C)NC(=O)C(C)N(C)C(=O)CN(C)C1=O,0.3333333333333333,1.0
2062,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CC2CCCCC2)C(=O)[C@H](C)NC(=O)CN(CC)C(=O)[C@H]2CCCN2C1=O,Full,18,2,4,6,C1CNCCNCCNCCNCCNCCN1,CCCCCN1CC(=O)N(C)C(C)C(=O)NC(C)C(=O)N2CCCC2C(=O)N(C)CC(=O)NC(C)C1=O,0.3333333333333333,1.0
2063,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CC2CCOCC2)C(=O)[C@H](C)NC(=O)CN(CC)C(=O)[C@H]2CCCN2C1=O,Full,18,2,4,6,C1CNCCNCCNCCNCCNCCN1,CC1NC(=O)CN(C)C(=O)C2CCCN2C(=O)C(C)NC(=O)C(C)N(C)C(=O)CN(CCCCO)C1=O,0.3333333333333333,1.0
2064,CCCCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(CCCOC(C)C)CC(=O)N[C@@H](C)C1=O,Full,18,2,4,6,C1CNCCNCCNCCNCCNCCN1,CC1NC(=O)CN(C)C(=O)C2CCCN2C(=O)C(C)NC(=O)C(C)N(C)C(=O)CN(C)C1=O,0.3333333333333333,1.0
2065,CCCCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(CC)CC(=O)N[C@@H](Cc2ccccc2)C1=O,Full,18,2,4,6,C1CNCCNCCNCCNCCNCCN1,CC1NC(=O)C(C)N(C)C(=O)CN(C)C(=O)C(Cc2ccccc2)NC(=O)CN(C)C(=O)C2CCCN2C1=O,0.3333333333333333,1.0
2066,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CC2CCCCC2)C(=O)[C@H](C)NC(=O)CN(CCCOC(C)C)C(=O)[C@H]2CCCN2C1=O,Full,18,2,4,6,C1CNCCNCCNCCNCCNCCN1,CCCCCN1CC(=O)N(C)C(C)C(=O)NC(C)C(=O)N2CCCC2C(=O)N(C)CC(=O)NC(C)C1=O,0.3333333333333333,1.0
2067,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CC2CCOCC2)C(=O)[C@H](C)NC(=O)CN(CCCOC(C)C)C(=O)[C@H]2CCCN2C1=O,Full,18,2,4,6,C1CNCCNCCNCCNCCNCCN1,CC1NC(=O)CN(C)C(=O)C2CCCN2C(=O)C(C)NC(=O)C(C)N(C)C(=O)CN(CCCCO)C1=O,0.3333333333333333,1.0
2068,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CC2CCCCC2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(CC)C(=O)[C@H]2CCCN2C1=O,Full,18,2,4,6,C1CNCCNCCNCCNCCNCCN1,CCCCCN1CC(=O)N(C)C(C)C(=O)NC(C)C(=O)N2CCCC2C(=O)N(C)CC(=O)NC(Cc2ccccc2)C1=O,0.3333333333333333,1.0
2069,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CC2CCOCC2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(CC)C(=O)[C@H]2CCCN2C1=O,Full,18,2,4,6,C1CNCCNCCNCCNCCNCCN1,CC1NC(=O)C(C)N(C)C(=O)CN(CCCCO)C(=O)C(Cc2ccccc2)NC(=O)CN(C)C(=O)C2CCCN2C1=O,0.3333333333333333,1.0
2070,CCCCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(Cc2ccc3c(c2)OCO3)CC(=O)N[C@@H](C)C1=O,Full,18,2,4,6,C1CNCCNCCNCCNCCNCCN1,CC1NC(=O)CN(Cc2cccc(O)c2)C(=O)C2CCCN2C(=O)C(C)NC(=O)C(C)N(C)C(=O)CN(C)C1=O,0.3333333333333333,1.0
2071,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CC2CCCCC2)C(=O)[C@H](C)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@H]2CCCN2C1=O,Full,18,2,4,6,C1CNCCNCCNCCNCCNCCN1,CCCCCN1CC(=O)N(C)C(C)C(=O)NC(C)C(=O)N2CCCC2C(=O)N(Cc2cccc(O)c2)CC(=O)NC(C)C1=O,0.3333333333333333,1.0
2072,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CC2CCOCC2)C(=O)[C@H](C)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@H]2CCCN2C1=O,Full,18,2,4,6,C1CNCCNCCNCCNCCNCCN1,CC1NC(=O)CN(Cc2cccc(O)c2)C(=O)C2CCCN2C(=O)C(C)NC(=O)C(C)N(C)C(=O)CN(CCCCO)C1=O,0.3333333333333333,1.0
2073,CCCCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(CCCOC(C)C)CC(=O)N[C@@H](Cc2ccccc2)C1=O,Full,18,2,4,6,C1CNCCNCCNCCNCCNCCN1,CC1NC(=O)C(C)N(C)C(=O)CN(C)C(=O)C(Cc2ccccc2)NC(=O)CN(C)C(=O)C2CCCN2C1=O,0.3333333333333333,1.0
2074,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CC2CCCCC2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(CCCOC(C)C)C(=O)[C@H]2CCCN2C1=O,Full,18,2,4,6,C1CNCCNCCNCCNCCNCCN1,CCCCCN1CC(=O)N(C)C(C)C(=O)NC(C)C(=O)N2CCCC2C(=O)N(C)CC(=O)NC(Cc2ccccc2)C1=O,0.3333333333333333,1.0
2075,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CC2CCOCC2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(CCCOC(C)C)C(=O)[C@H]2CCCN2C1=O,Full,18,2,4,6,C1CNCCNCCNCCNCCNCCN1,CC1NC(=O)C(C)N(C)C(=O)CN(CCCCO)C(=O)C(Cc2ccccc2)NC(=O)CN(C)C(=O)C2CCCN2C1=O,0.3333333333333333,1.0
2076,CCCCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(Cc2ccc3c(c2)OCO3)CC(=O)N[C@@H](Cc2ccccc2)C1=O,Full,18,2,4,6,C1CNCCNCCNCCNCCNCCN1,CC1NC(=O)C(C)N(C)C(=O)CN(C)C(=O)C(Cc2ccccc2)NC(=O)CN(Cc2cccc(O)c2)C(=O)C2CCCN2C1=O,0.3333333333333333,1.0
2077,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CC2CCCCC2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@H]2CCCN2C1=O,Full,18,2,4,6,C1CNCCNCCNCCNCCNCCN1,CCCCCN1CC(=O)N(C)C(C)C(=O)NC(C)C(=O)N2CCCC2C(=O)N(Cc2cccc(O)c2)CC(=O)NC(Cc2ccccc2)C1=O,0.3333333333333333,1.0
2078,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CC2CCOCC2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@H]2CCCN2C1=O,Full,18,2,4,6,C1CNCCNCCNCCNCCNCCN1,CC1NC(=O)C(C)N(C)C(=O)CN(CCCCO)C(=O)C(Cc2ccccc2)NC(=O)CN(Cc2cccc(O)c2)C(=O)C2CCCN2C1=O,0.3333333333333333,1.0
2079,CCCCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(CC)CC(=O)N[C@@H](C)C1=O,Full,18,3,3,6,C1CNCCNCCNCCNCCNCCN1,CC1NC(=O)CN(C)C(=O)C(C)NC(=O)CN(C)C(=O)C2CCCN2C(=O)C(C)NC1=O,0.5,1.0
2080,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)CN(CC2CCCCC2)C(=O)[C@H](C)NC(=O)CN(CC)C(=O)[C@H]2CCCN2C1=O,Full,18,3,3,6,C1CNCCNCCNCCNCCNCCN1,CCCCCN1CC(=O)NC(C)C(=O)NC(C)C(=O)N2CCCC2C(=O)N(C)CC(=O)NC(C)C1=O,0.5,1.0
2081,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)CN(CC2CCOCC2)C(=O)[C@H](C)NC(=O)CN(CC)C(=O)[C@H]2CCCN2C1=O,Full,18,3,3,6,C1CNCCNCCNCCNCCNCCN1,CC1NC(=O)CN(CCCCO)C(=O)C(C)NC(=O)CN(C)C(=O)C2CCCN2C(=O)C(C)NC1=O,0.5,1.0
2082,CCCCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(CCCOC(C)C)CC(=O)N[C@@H](C)C1=O,Full,18,3,3,6,C1CNCCNCCNCCNCCNCCN1,CC1NC(=O)CN(C)C(=O)C(C)NC(=O)CN(C)C(=O)C2CCCN2C(=O)C(C)NC1=O,0.5,1.0
2083,CCCCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(CC)CC(=O)N[C@@H](Cc2ccccc2)C1=O,Full,18,3,3,6,C1CNCCNCCNCCNCCNCCN1,CC1NC(=O)CN(C)C(=O)C(Cc2ccccc2)NC(=O)CN(C)C(=O)C2CCCN2C(=O)C(C)NC1=O,0.5,1.0
2084,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)CN(CC2CCCCC2)C(=O)[C@H](C)NC(=O)CN(CCCOC(C)C)C(=O)[C@H]2CCCN2C1=O,Full,18,3,3,6,C1CNCCNCCNCCNCCNCCN1,CCCCCN1CC(=O)NC(C)C(=O)NC(C)C(=O)N2CCCC2C(=O)N(C)CC(=O)NC(C)C1=O,0.5,1.0
2085,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)CN(CC2CCOCC2)C(=O)[C@H](C)NC(=O)CN(CCCOC(C)C)C(=O)[C@H]2CCCN2C1=O,Full,18,3,3,6,C1CNCCNCCNCCNCCNCCN1,CC1NC(=O)CN(CCCCO)C(=O)C(C)NC(=O)CN(C)C(=O)C2CCCN2C(=O)C(C)NC1=O,0.5,1.0
2086,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)CN(CC2CCCCC2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(CC)C(=O)[C@H]2CCCN2C1=O,Full,18,3,3,6,C1CNCCNCCNCCNCCNCCN1,CCCCCN1CC(=O)NC(C)C(=O)NC(C)C(=O)N2CCCC2C(=O)N(C)CC(=O)NC(Cc2ccccc2)C1=O,0.5,1.0
2087,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)CN(CC2CCOCC2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(CC)C(=O)[C@H]2CCCN2C1=O,Full,18,3,3,6,C1CNCCNCCNCCNCCNCCN1,CC1NC(=O)CN(CCCCO)C(=O)C(Cc2ccccc2)NC(=O)CN(C)C(=O)C2CCCN2C(=O)C(C)NC1=O,0.5,1.0
2088,CCCCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(Cc2ccc3c(c2)OCO3)CC(=O)N[C@@H](C)C1=O,Full,18,3,3,6,C1CNCCNCCNCCNCCNCCN1,CC1NC(=O)CN(C)C(=O)C(C)NC(=O)CN(Cc2cccc(O)c2)C(=O)C2CCCN2C(=O)C(C)NC1=O,0.5,1.0
2089,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)CN(CC2CCCCC2)C(=O)[C@H](C)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@H]2CCCN2C1=O,Full,18,3,3,6,C1CNCCNCCNCCNCCNCCN1,CCCCCN1CC(=O)NC(C)C(=O)NC(C)C(=O)N2CCCC2C(=O)N(Cc2cccc(O)c2)CC(=O)NC(C)C1=O,0.5,1.0
2090,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)CN(CC2CCOCC2)C(=O)[C@H](C)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@H]2CCCN2C1=O,Full,18,3,3,6,C1CNCCNCCNCCNCCNCCN1,CC1NC(=O)CN(CCCCO)C(=O)C(C)NC(=O)CN(Cc2cccc(O)c2)C(=O)C2CCCN2C(=O)C(C)NC1=O,0.5,1.0
2091,CCCCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(CCCOC(C)C)CC(=O)N[C@@H](Cc2ccccc2)C1=O,Full,18,3,3,6,C1CNCCNCCNCCNCCNCCN1,CC1NC(=O)CN(C)C(=O)C(Cc2ccccc2)NC(=O)CN(C)C(=O)C2CCCN2C(=O)C(C)NC1=O,0.5,1.0
2092,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)CN(CC2CCCCC2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(CCCOC(C)C)C(=O)[C@H]2CCCN2C1=O,Full,18,3,3,6,C1CNCCNCCNCCNCCNCCN1,CCCCCN1CC(=O)NC(C)C(=O)NC(C)C(=O)N2CCCC2C(=O)N(C)CC(=O)NC(Cc2ccccc2)C1=O,0.5,1.0
2093,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)CN(CC2CCOCC2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(CCCOC(C)C)C(=O)[C@H]2CCCN2C1=O,Full,18,3,3,6,C1CNCCNCCNCCNCCNCCN1,CC1NC(=O)CN(CCCCO)C(=O)C(Cc2ccccc2)NC(=O)CN(C)C(=O)C2CCCN2C(=O)C(C)NC1=O,0.5,1.0
2094,CCCCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(Cc2ccc3c(c2)OCO3)CC(=O)N[C@@H](Cc2ccccc2)C1=O,Full,18,3,3,6,C1CNCCNCCNCCNCCNCCN1,CC1NC(=O)CN(C)C(=O)C(Cc2ccccc2)NC(=O)CN(Cc2cccc(O)c2)C(=O)C2CCCN2C(=O)C(C)NC1=O,0.5,1.0
2095,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)CN(CC2CCCCC2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@H]2CCCN2C1=O,Full,18,3,3,6,C1CNCCNCCNCCNCCNCCN1,CCCCCN1CC(=O)NC(C)C(=O)NC(C)C(=O)N2CCCC2C(=O)N(Cc2cccc(O)c2)CC(=O)NC(Cc2ccccc2)C1=O,0.5,1.0
2096,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)CN(CC2CCOCC2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@H]2CCCN2C1=O,Full,18,3,3,6,C1CNCCNCCNCCNCCNCCN1,CC1NC(=O)CN(CCCCO)C(=O)C(Cc2ccccc2)NC(=O)CN(Cc2cccc(O)c2)C(=O)C2CCCN2C(=O)C(C)NC1=O,0.5,1.0
2097,CCCCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@H]2C(=O)N(CC)CC(=O)N[C@H](C)C1=O,Full,18,2,4,6,C1CNCCNCCNCCNCCNCCN1,CC1NC(=O)CN(C)C(=O)C2CCCN2C(=O)C(C)NC(=O)C(C)N(C)C(=O)CN(C)C1=O,0.3333333333333333,1.0
2098,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CC2CCCCC2)C(=O)[C@@H](C)NC(=O)CN(CC)C(=O)[C@@H]2CCCN2C1=O,Full,18,2,4,6,C1CNCCNCCNCCNCCNCCN1,CCCCCN1CC(=O)N(C)C(C)C(=O)NC(C)C(=O)N2CCCC2C(=O)N(C)CC(=O)NC(C)C1=O,0.3333333333333333,1.0
2099,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CC2CCOCC2)C(=O)[C@@H](C)NC(=O)CN(CC)C(=O)[C@@H]2CCCN2C1=O,Full,18,2,4,6,C1CNCCNCCNCCNCCNCCN1,CC1NC(=O)CN(C)C(=O)C2CCCN2C(=O)C(C)NC(=O)C(C)N(C)C(=O)CN(CCCCO)C1=O,0.3333333333333333,1.0
2100,CCCCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@H]2C(=O)N(CCCOC(C)C)CC(=O)N[C@H](C)C1=O,Full,18,2,4,6,C1CNCCNCCNCCNCCNCCN1,CC1NC(=O)CN(C)C(=O)C2CCCN2C(=O)C(C)NC(=O)C(C)N(C)C(=O)CN(C)C1=O,0.3333333333333333,1.0
2101,CCCCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@H]2C(=O)N(CC)CC(=O)N[C@H](Cc2ccccc2)C1=O,Full,18,2,4,6,C1CNCCNCCNCCNCCNCCN1,CC1NC(=O)C(C)N(C)C(=O)CN(C)C(=O)C(Cc2ccccc2)NC(=O)CN(C)C(=O)C2CCCN2C1=O,0.3333333333333333,1.0
